Product Name,Recommended Product,CoOccurrence,Support,Confidence,Lift
Avery 48,Avery Arch Ring Binders,1,0.0002,0.3333,166.97
Avery 48,Xerox 1915,1,0.0002,0.3333,185.52
Avery 480,AT&T CL82213,1,0.0002,0.1667,166.97
Avery 480,Aastra 57i VoIP phone,1,0.0002,0.1667,119.26
Avery 480,Accohide Poly Flexible Ring Binders,1,0.0002,0.1667,104.35
Avery 480,Avery Durable Slant Ring Binders With Label Holder,1,0.0002,0.1667,92.76
Avery 480,Panasonic KX TS208W Corded phone,1,0.0002,0.1667,139.14
Avery 481,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",1,0.0002,0.2,200.36
Avery 481,Logitech M510 Wireless Mouse,1,0.0002,0.2,333.93
Avery 481,Storex Dura Pro Binders,1,0.0002,0.2,58.93
Avery 481,iOttie XL Car Mount,1,0.0002,0.2,500.9
Avery 481,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",1,0.0002,0.2,250.45
Avery 482,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",1,0.0002,0.5,417.42
Avery 483,Fellowes Neat Ideas Storage Cubes,1,0.0002,0.1667,119.26
Avery 483,"Global Value Mid-Back Manager's Chair, Gray",1,0.0002,0.1667,83.48
Avery 483,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",1,0.0002,0.1667,166.97
Avery 483,VariCap6 Expandable Binder,1,0.0002,0.1667,278.28
Avery 483,Wilson Jones Turn Tabs Binder Tool for Ring Binders,1,0.0002,0.1667,64.22
Avery 485,DMI Eclipse Executive Suite Bookcases,2,0.000399,0.25,208.71
Avery 485,"DAX Cubicle Frames, 8-1/2 x 11",1,0.0002,0.125,156.53
Avery 485,"Metal Folding Chairs, Beige, 4/Carton",1,0.0002,0.125,125.22
Avery 485,Euro-Pro Shark Turbo Vacuum,1,0.0002,0.125,104.35
Avery 485,Global Leather Executive Chair,1,0.0002,0.125,89.45
Avery 486,Logitech G35 7.1-Channel Surround Sound Headset,2,0.000399,0.2222,185.52
Avery 486,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",1,0.0002,0.1111,69.57
Avery 486,Hewlett Packard 610 Color Digital Copier / Printer,1,0.0002,0.1111,79.51
Avery 486,Xerox 1883,1,0.0002,0.1111,79.51
Avery 486,Wilson Jones Turn Tabs Binder Tool for Ring Binders,1,0.0002,0.1111,42.81
Avery 487,Ibico Ibimaster 300 Manual Binding System,1,0.0002,0.1429,89.45
Avery 487,Acme Office Executive Series Stainless Steel Trimmers,1,0.0002,0.1429,102.22
Avery 487,GBC Instant Report Kit,1,0.0002,0.1429,55.04
Avery 487,OIC Bulk Pack Metal Binder Clips,1,0.0002,0.1429,89.45
Avery 487,JM Magazine Binder,1,0.0002,0.1429,119.26
Avery 488,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",1,0.0002,0.1667,83.48
Avery 488,Blackstonian Pencils,1,0.0002,0.1667,208.71
Avery 488,Recycled Steel Personal File for Standard File Folders,1,0.0002,0.1667,208.71
Avery 488,Memorex Micro Travel Drive 8 GB,1,0.0002,0.1667,104.35
Avery 488,Nokia Lumia 521 (T-Mobile),1,0.0002,0.1667,166.97
Avery 489,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",1,0.0002,0.2,333.93
Avery 489,Staples,1,0.0002,0.2,4.51
Avery 489,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",1,0.0002,0.2,143.11
Avery 489,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",1,0.0002,0.2,166.97
Avery 489,HP Office Recycled Paper (20Lb. and 87 Bright),1,0.0002,0.2,250.45
Avery 49,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",1,0.0002,0.1667,104.35
Avery 49,Wilson Jones Leather-Like Binders with DublLock Round Rings,1,0.0002,0.1667,69.57
Avery 49,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",1,0.0002,0.1667,83.48
Avery 49,"BlueLounge Milo Smartphone Stand, White/Metallic",1,0.0002,0.1667,278.28
Avery 49,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1,0.0002,0.1667,208.71
Avery 490,Sterilite Show Offs Storage Containers,1,0.0002,0.2,200.36
Avery 490,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",1,0.0002,0.2,91.07
Avery 490,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",1,0.0002,0.2,500.9
Avery 490,"Boston School Pro Electric Pencil Sharpener, 1670",1,0.0002,0.2,143.11
Avery 490,GBC Linen Binding Covers,1,0.0002,0.2,166.97
Avery 491,Jabra Supreme Plus Driver Edition Headset,1,0.0002,0.3333,333.93
Avery 491,Catalog Binders with Expanding Posts,1,0.0002,0.3333,208.71
Avery 491,Polycom CX300 Desktop Phone USB VoIP phone,1,0.0002,0.3333,333.93
Avery 491,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",1,0.0002,0.3333,333.93
Avery 492,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",1,0.0002,0.2,250.45
Avery 492,Acco Side-Punched Conventional Columnar Pads,1,0.0002,0.2,250.45
Avery 492,Adjustable Personal File Tote,1,0.0002,0.2,200.36
Avery 492,Avery 499,1,0.0002,0.2,91.07
Avery 492,Samsung HM1900 Bluetooth Headset,1,0.0002,0.2,143.11
Avery 493,Nortel Meridian M3904 Professional Digital phone,1,0.0002,0.25,125.22
Avery 493,Memorex Micro Travel Drive 32 GB,1,0.0002,0.25,250.45
Avery 493,iHome FM Clock Radio with Lightning Dock,1,0.0002,0.25,250.45
Avery 494,Boston 16701 Slimline Battery Pencil Sharpener,1,0.0002,0.1667,417.42
Avery 494,"Leather Task Chair, Black",1,0.0002,0.1667,139.14
Avery 494,Advantus Rolling Storage Box,1,0.0002,0.1667,83.48
Avery 494,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),1,0.0002,0.1667,104.35
Avery 494,SANFORD Major Accent Highlighters,1,0.0002,0.1667,119.26
Avery 495,Newell 347,1,0.0002,0.25,178.89
Avery 495,Eldon Shelf Savers Cubes and Bins,1,0.0002,0.25,156.53
Avery 495,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1,0.0002,0.25,178.89
Avery 496,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1,0.0002,0.25,156.53
Avery 496,Xerox 1914,1,0.0002,0.25,250.45
Avery 496,Cisco 8961 IP Phone Charcoal,1,0.0002,0.25,1252.25
Avery 496,"Computer Room Manger, 14""",1,0.0002,0.25,178.89
Avery 496,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,1,0.0002,0.25,139.14
Avery 497,Belkin F9G930V10-GRY 9 Outlet Surge,1,0.0002,0.5,500.9
Avery 497,Crate-A-Files,1,0.0002,0.5,357.79
Avery 497,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1,0.0002,0.5,278.28
Avery 498,Tennsco 16-Compartment Lockers with Coat Rack,1,0.0002,0.3333,333.93
Avery 498,Fellowes Binding Cases,1,0.0002,0.3333,333.93
Avery 499,Tensor Computer Mounted Lamp,1,0.0002,0.0909,56.92
Avery 499,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",1,0.0002,0.0909,113.84
Avery 499,Acco Side-Punched Conventional Columnar Pads,1,0.0002,0.0909,113.84
Avery 499,Adjustable Personal File Tote,1,0.0002,0.0909,91.07
Avery 499,Avery 492,1,0.0002,0.0909,91.07
Avery 50,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",1,0.0002,0.2,250.45
Avery 50,Global Deluxe High-Back Office Chair in Storm,1,0.0002,0.2,333.93
Avery 50,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1,0.0002,0.2,333.93
Avery 50,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,1,0.0002,0.2,166.97
Avery 50,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",1,0.0002,0.2,100.18
Avery 500,"Wirebound Service Call Books, 5 1/2"" x 4""",1,0.0002,0.5,500.9
Avery 500,"""While you Were Out"" Message Book, One Form per Page",1,0.0002,0.5,834.83
Avery 500,4009 Highlighters by Sanford,1,0.0002,0.5,313.06
Avery 500,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1,0.0002,0.5,357.79
Avery 500,Geemarc AmpliPOWER60,1,0.0002,0.5,227.68
Avery 501,"Avery Flip-Chart Easel Binder, Black",1,0.0002,0.125,156.53
Avery 501,Cisco 8x8 Inc. 6753i IP Business Phone System,1,0.0002,0.125,104.35
Avery 501,Crate-A-Files,1,0.0002,0.125,89.45
Avery 501,Document Clip Frames,1,0.0002,0.125,313.06
Avery 501,Eldon Wave Desk Accessories,1,0.0002,0.125,44.72
Avery 502,Akro Stacking Bins,1,0.0002,0.3333,278.28
Avery 502,Sterilite Show Offs Storage Containers,1,0.0002,0.3333,333.93
Avery 502,"Eldon Base for stackable storage shelf, platinum",1,0.0002,0.3333,238.52
Avery 502,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",1,0.0002,0.3333,238.52
Avery 502,Xerox 19,1,0.0002,0.3333,417.42
Avery 503,Eldon Pizzaz Desk Accessories,1,0.0002,0.25,313.06
Avery 503,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,1,0.0002,0.25,417.42
Avery 503,Ibico Laser Imprintable Binding System Covers,1,0.0002,0.25,156.53
Avery 503,Xerox 208,1,0.0002,0.25,626.12
Avery 503,"Global Leather & Oak Executive Chair, Burgundy",1,0.0002,0.25,250.45
Avery 505,"OIC #2 Pencils, Medium Soft",2,0.000399,0.2857,204.45
Avery 505,Avery Hole Reinforcements,1,0.0002,0.1429,79.51
Avery 505,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,1,0.0002,0.1429,178.89
Avery 505,Xerox 1906,1,0.0002,0.1429,102.22
Avery 505,Cisco 9971 IP Video Phone Charcoal,1,0.0002,0.1429,357.79
Avery 506,Avery 518,1,0.0002,0.3333,208.71
Avery 506,Fellowes Super Stor/Drawer,1,0.0002,0.3333,417.42
Avery 506,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),1,0.0002,0.3333,333.93
Avery 506,Belkin Standard 104 key USB Keyboard,1,0.0002,0.3333,278.28
Avery 506,Fellowes Command Center 5-outlet power strip,1,0.0002,0.3333,417.42
Avery 507,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",1,0.0002,0.5,250.45
Avery 507,"Master Caster Door Stop, Brown",1,0.0002,0.5,278.28
Avery 508,GBC Standard Plastic Binding Systems Combs,1,0.0002,0.1667,166.97
Avery 508,SAFCO Boltless Steel Shelving,1,0.0002,0.1667,83.48
Avery 508,Anker Astro 15000mAh USB Portable Charger,1,0.0002,0.1667,166.97
Avery 508,Chromcraft Round Conference Tables,1,0.0002,0.1667,64.22
Avery 508,"Fellowes Mobile File Cart, Black",1,0.0002,0.1667,83.48
Avery 509,"DAX Metal Frame, Desktop, Stepped-Edge",1,0.0002,0.25,250.45
Avery 509,"Global Stack Chair with Arms, Black",1,0.0002,0.25,178.89
Avery 509,Xerox 1942,1,0.0002,0.25,208.71
Avery 509,"Alliance Big Bands Rubber Bands, 12/Pack",1,0.0002,0.25,313.06
Avery 509,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1,0.0002,0.25,156.53
Avery 51,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",1,0.0002,0.2,200.36
Avery 51,Poly String Tie Envelopes,1,0.0002,0.2,91.07
Avery 51,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1,0.0002,0.2,200.36
Avery 510,Newell 310,1,0.0002,0.3333,238.52
Avery 510,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",1,0.0002,0.3333,556.56
Avery 510,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",1,0.0002,0.3333,417.42
Avery 510,Tennsco Double-Tier Lockers,1,0.0002,0.3333,139.14
Avery 510,Wilson Jones Four-Pocket Poly Binders,1,0.0002,0.3333,417.42
Avery 511,Fiskars Softgrip Scissors,1,0.0002,0.1667,119.26
Avery 511,Xerox 1973,1,0.0002,0.1667,417.42
Avery 511,Newell 345,1,0.0002,0.1667,92.76
Avery 511,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,1,0.0002,0.1667,139.14
Avery 511,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1,0.0002,0.1667,119.26
Avery 512,GBC Recycled Regency Composition Covers,1,0.0002,0.2,166.97
Avery 512,Advantus SlideClip Paper Clips,1,0.0002,0.2,333.93
Avery 512,"Bush Westfield Collection Bookcases, Medium Cherry Finish",1,0.0002,0.2,111.31
Avery 512,Logitech Wireless Gaming Headset G930,1,0.0002,0.2,166.97
Avery 512,"File Shuttle II and Handi-File, Black",1,0.0002,0.2,143.11
Avery 513,Cisco IP Phone 7961G VoIP phone - Dark gray,1,0.0002,0.2,333.93
Avery 513,Newell 320,1,0.0002,0.2,143.11
Avery 513,Staples,1,0.0002,0.2,4.51
Avery 513,"Contract Clock, 14"", Brown",1,0.0002,0.2,200.36
Avery 513,Recycled Steel Personal File for Standard File Folders,1,0.0002,0.2,250.45
Avery 514,9-3/4 Diameter Round Wall Clock,1,0.0002,0.25,156.53
Avery 514,Cisco SPA508G,1,0.0002,0.25,250.45
Avery 514,Global Commerce Series High-Back Swivel/Tilt Chairs,1,0.0002,0.25,139.14
Avery 514,Staples,1,0.0002,0.25,5.64
Avery 514,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",1,0.0002,0.25,113.84
Avery 515,Maxell 4.7GB DVD+R 5/Pack,1,0.0002,0.5,500.9
Avery 515,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",1,0.0002,0.5,417.42
Avery 515,Pizazz Global Quick File,1,0.0002,0.5,417.42
Avery 516,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",1,0.0002,0.25,250.45
Avery 516,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1,0.0002,0.25,250.45
Avery 516,Xerox 1995,1,0.0002,0.25,208.71
Avery 516,Advantus T-Pin Paper Clips,1,0.0002,0.25,250.45
Avery 516,Clarity 53712,1,0.0002,0.25,313.06
Avery 517,Avery 477,1,0.0002,0.25,313.06
Avery 517,Design Ebony Sketching Pencil,1,0.0002,0.25,417.42
Avery 517,Eldon Simplefile Box Office,1,0.0002,0.25,156.53
Avery 517,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",1,0.0002,0.25,250.45
Avery 517,Avery 474,1,0.0002,0.25,139.14
Avery 518,Avery 506,1,0.0002,0.125,208.71
Avery 518,Fellowes Super Stor/Drawer,1,0.0002,0.125,156.53
Avery 518,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),1,0.0002,0.125,125.22
Avery 518,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",1,0.0002,0.125,89.45
Avery 518,Ampad #10 Peel & Seel Holiday Envelopes,1,0.0002,0.125,208.71
Avery 519,Avaya 5420 Digital phone,1,0.0002,0.1667,278.28
Avery 519,Acme Forged Steel Scissors with Black Enamel Handles,1,0.0002,0.1667,104.35
Avery 519,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,1,0.0002,0.1667,166.97
Avery 519,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",1,0.0002,0.1667,139.14
Avery 519,Poly String Tie Envelopes,1,0.0002,0.1667,75.89
Avery 52,Avery 520,1,0.0002,0.1667,166.97
Avery 52,Bretford CR4500 Series Slim Rectangular Table,1,0.0002,0.1667,104.35
Avery 52,KeyTronic KT400U2 - Keyboard - Black,1,0.0002,0.1667,278.28
Avery 52,"Master Caster Door Stop, Brown",1,0.0002,0.1667,92.76
Avery 52,Southworth 25% Cotton Granite Paper & Envelopes,1,0.0002,0.1667,278.28
Avery 520,Avery 52,1,0.0002,0.2,166.97
Avery 520,Bretford CR4500 Series Slim Rectangular Table,1,0.0002,0.2,125.22
Avery 520,KeyTronic KT400U2 - Keyboard - Black,1,0.0002,0.2,333.93
Avery 520,"Master Caster Door Stop, Brown",1,0.0002,0.2,111.31
Avery 520,Southworth 25% Cotton Granite Paper & Envelopes,1,0.0002,0.2,333.93
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",1,0.0002,0.1429,102.22
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Avery File Folder Labels,1,0.0002,0.1429,55.04
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",ClearSounds CSC500 Amplified Spirit Phone Corded phone,1,0.0002,0.1429,119.26
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Pressboard Data Binders by Wilson Jones,1,0.0002,0.1429,89.45
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Acco Suede Grain Vinyl Round Ring Binder,1,0.0002,0.1429,89.45
Avery Arch Ring Binders,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",1,0.0002,0.1,125.22
Avery Arch Ring Binders,"Global Armless Task Chair, Royal Blue",1,0.0002,0.1,62.61
Avery Arch Ring Binders,Xerox 188,1,0.0002,0.1,62.61
Avery Arch Ring Binders,Panasonic KX TS3282W Corded phone,1,0.0002,0.1,71.56
Avery Arch Ring Binders,Sanford 52201 APSCO Electric Pencil Sharpener,1,0.0002,0.1,125.22
Avery Binder Labels,Acrylic Self-Standing Desk Frames,1,0.0002,0.25,156.53
Avery Binder Labels,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",1,0.0002,0.25,417.42
Avery Binder Labels,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",1,0.0002,0.25,178.89
Avery Binder Labels,"Angle-D Binders with Locking Rings, Label Holders",1,0.0002,0.25,125.22
Avery Binder Labels,Newell 307,1,0.0002,0.25,417.42
Avery Binding System Hidden Tab Executive Style Index Sets,"Belkin 325VA UPS Surge Protector, 6'",1,0.0002,0.125,156.53
Avery Binding System Hidden Tab Executive Style Index Sets,"File Shuttle II and Handi-File, Black",1,0.0002,0.125,89.45
Avery Binding System Hidden Tab Executive Style Index Sets,Logitech G700s Rechargeable Gaming Mouse,1,0.0002,0.125,69.57
Avery Binding System Hidden Tab Executive Style Index Sets,Nu-Dell Oak Frame,1,0.0002,0.125,208.71
Avery Binding System Hidden Tab Executive Style Index Sets,OtterBox Defender Series Case - iPhone 5c,1,0.0002,0.125,313.06
Avery Durable Binders,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1,0.0002,0.0833,69.57
Avery Durable Binders,Storex DuraTech Recycled Plastic Frosted Binders,1,0.0002,0.0833,52.18
Avery Durable Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",1,0.0002,0.0833,41.74
Avery Durable Binders,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,1,0.0002,0.0833,208.71
Avery Durable Binders,Xerox 1959,1,0.0002,0.0833,69.57
"Avery Durable Plastic 1"" Binders",GBC Poly Designer Binding Covers,1,0.0002,0.1429,119.26
"Avery Durable Plastic 1"" Binders",Hon Racetrack Conference Tables,1,0.0002,0.1429,119.26
"Avery Durable Plastic 1"" Binders","Hot File 7-Pocket, Floor Stand",1,0.0002,0.1429,55.04
"Avery Durable Plastic 1"" Binders",Space Solutions Commercial Steel Shelving,1,0.0002,0.1429,102.22
"Avery Durable Plastic 1"" Binders",Fellowes Black Plastic Comb Bindings,1,0.0002,0.1429,79.51
Avery Durable Poly Binders,Ibico Laser Imprintable Binding System Covers,1,0.0002,0.1667,104.35
Avery Durable Poly Binders,Airmail Envelopes,1,0.0002,0.1667,139.14
Avery Durable Poly Binders,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,1,0.0002,0.1667,278.28
Avery Durable Poly Binders,Fellowes Desktop Hanging File Manager,1,0.0002,0.1667,208.71
Avery Durable Poly Binders,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1,0.0002,0.1667,139.14
Avery Durable Slant Ring Binders,Tuff Stuff Recycled Round Ring Binders,1,0.0002,0.2,111.31
Avery Durable Slant Ring Binders,"Logitech B530 USB Headset - headset - Full size, Binaural",1,0.0002,0.2,100.18
Avery Durable Slant Ring Binders,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",1,0.0002,0.2,1001.8
Avery Durable Slant Ring Binders,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,1,0.0002,0.2,250.45
Avery Durable Slant Ring Binders,Bretford CR8500 Series Meeting Room Furniture,1,0.0002,0.2,166.97
Avery Durable Slant Ring Binders With Label Holder,Accohide Poly Flexible Ring Binders,1,0.0002,0.1111,69.57
Avery Durable Slant Ring Binders With Label Holder,Avery 480,1,0.0002,0.1111,92.76
Avery Durable Slant Ring Binders With Label Holder,Panasonic KX TS208W Corded phone,1,0.0002,0.1111,92.76
Avery Durable Slant Ring Binders With Label Holder,Xerox 1917,1,0.0002,0.1111,111.31
Avery Durable Slant Ring Binders With Label Holder,Digium D40 VoIP phone,1,0.0002,0.1111,61.84
"Avery Durable Slant Ring Binders, No Labels","Acco Six-Outlet Power Strip, 4' Cord Length",1,0.0002,0.1111,61.84
"Avery Durable Slant Ring Binders, No Labels",DAX Black Cherry Wood-Tone Poster Frame,1,0.0002,0.1111,69.57
"Avery Durable Slant Ring Binders, No Labels",Tennsco Double-Tier Lockers,1,0.0002,0.1111,46.38
"Avery Durable Slant Ring Binders, No Labels",Eldon Gobal File Keepers,1,0.0002,0.1111,92.76
"Avery Durable Slant Ring Binders, No Labels",Bestar Classic Bookcase,1,0.0002,0.1111,69.57
Avery File Folder Labels,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",1,0.0002,0.0769,55.04
Avery File Folder Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",1,0.0002,0.0769,55.04
Avery File Folder Labels,ClearSounds CSC500 Amplified Spirit Phone Corded phone,1,0.0002,0.0769,64.22
Avery File Folder Labels,Pressboard Data Binders by Wilson Jones,1,0.0002,0.0769,48.16
Avery File Folder Labels,"Carina Mini System Audio Rack, Model AR050B",1,0.0002,0.0769,64.22
"Avery Flip-Chart Easel Binder, Black",Avery 501,1,0.0002,0.25,156.53
"Avery Flip-Chart Easel Binder, Black",Cisco 8x8 Inc. 6753i IP Business Phone System,1,0.0002,0.25,208.71
"Avery Flip-Chart Easel Binder, Black",Crate-A-Files,1,0.0002,0.25,178.89
"Avery Flip-Chart Easel Binder, Black",Document Clip Frames,1,0.0002,0.25,626.12
"Avery Flip-Chart Easel Binder, Black",Eldon Wave Desk Accessories,1,0.0002,0.25,89.45
Avery Fluorescent Highlighter Four-Color Set,Acco Side-Punched Conventional Columnar Pads,2,0.000399,0.25,313.06
Avery Fluorescent Highlighter Four-Color Set,Cisco TelePresence System EX90 Videoconferencing Unit,1,0.0002,0.125,626.12
Avery Fluorescent Highlighter Four-Color Set,"Dana Fluorescent Magnifying Lamp, White, 36""",1,0.0002,0.125,156.53
Avery Fluorescent Highlighter Four-Color Set,"Executive Impressions 13"" Clairmont Wall Clock",1,0.0002,0.125,78.27
Avery Fluorescent Highlighter Four-Color Set,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,1,0.0002,0.125,313.06
"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""","Fellowes Twister Kit, Gray/Clear, 3/pkg",1,0.0002,0.1667,83.48
"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""","Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",1,0.0002,0.1667,208.71
