product_id,product_name,category,unit_price
OFF-ST-10003411,"Eldon Trays, Wire Frame",Office Supplies,47.04
FUR-BO-10000676,"Bush Stackable Bookrack, Pine",Furniture,81.9195
TEC-PH-10003481,"Apple Office Telephone, Full Size",Technology,59.913
OFF-EN-10004550,"GlobeWeis Interoffice Envelope, Recycled",Office Supplies,24.7086
TEC-OKI-10002752,"Okidata Phone, Wireless",Technology,86.85
FUR-BO-10003463,"Ikea Stackable Bookrack, Metal",Furniture,48.816
TEC-AC-10001942,"Memorex Flash Drive, Programmable",Technology,30.9
FUR-CH-10001037,"SAFCO Chairmat, Adjustable",Furniture,56.079
FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,63.94
TEC-STA-10004181,"StarTech Inkjet, Durable",Technology,120.072
OFF-BI-10000734,"Avery Binding Machine, Recycled",Office Supplies,49.2
TEC-PH-10003723,"Samsung Audio Dock, with Caller ID",Technology,166.83
TEC-PH-10004760,"Samsung Office Telephone, with Caller ID",Technology,54.1326
FUR-FU-10004241,"Deflect-O Light Bulb, Black",Furniture,17.091
OFF-HOO-10002920,"Hoover Stove, Black",Office Supplies,227.16
OFF-PA-10001869,"Green Bar Computer Printout Paper, 8.5 x 11",Office Supplies,33.9
TEC-STA-10003550,"StarTech Card Printer, Red",Technology,160.65
TEC-CO-10000344,"Hewlett Copy Machine, Color",Technology,174.23084
FUR-FU-10002486,"Advantus Clock, Durable",Furniture,19.368
TEC-MA-10000811,"Okidata Phone, Durable",Technology,78.273
FUR-FU-10003198,"Rubbermaid Photo Frame, Erganomic",Furniture,36.7701
FUR-CH-10004447,"Harbour Creations Rocking Chair, Set of Two",Furniture,74.67
FUR-FU-10000256,"Rubbermaid Photo Frame, Duo Pack",Furniture,38.8575
OFF-SU-10004873,"Fiskars Box Cutter, Easy Grip",Office Supplies,37.14
TEC-AC-10001082,"Enermax Keyboard, Bluetooth",Technology,55.64
FUR-TA-10001595,"Chromcraft Coffee Table, Adjustable Height",Furniture,143.616
FUR-BO-10003103,"Dania Floating Shelf Set, Pine",Furniture,91.04
TEC-MA-10004993,"Konica Inkjet, Wireless",Technology,208.96
OFF-FA-10002683,"Stockwell Staples, Assorted Sizes",Office Supplies,7.86
TEC-AC-10002738,"Belkin Memory Card, Programmable",Technology,116.31
FUR-CH-10001695,"Harbour Creations Chairmat, Set of Two",Furniture,54.2025
OFF-ST-10002538,"Rogers File Cart, Single Width",Office Supplies,56.832
TEC-PH-10003774,"Cisco Headset, with Caller ID",Technology,53.064
TEC-MA-10002521,"Okidata Card Printer, Wireless",Technology,105.498
OFF-EN-10000872,"Ames Business Envelopes, Set of 50",Office Supplies,4.848
OFF-ST-10003204,"Tenex Trays, Industrial",Office Supplies,49.221
TEC-AC-10004249,"Logitech Flash Drive, USB",Technology,16.2816
TEC-AC-10001295,"Memorex Memory Card, Bluetooth",Technology,61.362
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Technology,86.232
OFF-AP-10000935,"Cuisinart Toaster, White",Office Supplies,51.6
FUR-HON-10001504,"Hon Rocking Chair, Black",Furniture,51.276
FUR-BUS-10004336,"Bush Corner Shelving, Traditional",Furniture,49.596
TEC-BEL-10004162,"Belkin Flash Drive, Erganomic",Technology,39.75
OFF-EN-10003511,"Jiffy Interoffice Envelope, Security-Tint",Office Supplies,48.84
OFF-EN-10000897,"Kraft Mailers, Set of 50",Office Supplies,37.65
FUR-FU-10004503,"Tenex Photo Frame, Black",Furniture,38.88
TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Technology,44.994
FUR-RUB-10001704,"Rubbermaid Frame, Black",Furniture,109.89
OFF-PA-10002356,"Xerox Parchment Paper, Recycled",Office Supplies,13.17
OFF-FA-10001764,"OIC Staples, Bulk Pack",Office Supplies,11.34
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,47.992
FUR-TEN-10000558,"Tenex Frame, Erganomic",Furniture,108.6
TEC-EPS-10000689,"Epson Card Printer, Wireless",Technology,50.985
TEC-SAM-10003205,"Samsung Audio Dock, VoIP",Technology,166.92
TEC-AC-10002086,"SanDisk Keyboard, Erganomic",Technology,39.645
FUR-CH-10004694,"Office Star Rocking Chair, Black",Furniture,101.0904
OFF-AP-10001606,"KitchenAid Toaster, Black",Office Supplies,84.75
TEC-MA-10003630,"Epson Calculator, White",Technology,22.41
TEC-EPS-10001129,"Epson Inkjet, White",Technology,122.148
OFF-AR-10000540,"Binney & Smith Markers, Water Color",Office Supplies,16.362
OFF-ST-10001729,"Tenex Lockers, Single Width",Office Supplies,136.12
FUR-BO-10001699,"Ikea 3-Shelf Cabinet, Mobile",Furniture,38.656
TEC-AC-10000203,"SanDisk Router, Bluetooth",Technology,102.54
FUR-BO-10001888,"Dania Floating Shelf Set, Pine",Furniture,153.63
OFF-PA-10002371,"Green Bar Message Books, 8.5 x 11",Office Supplies,27.93
OFF-BI-10004795,"Avery Binding Machine, Clear",Office Supplies,28.98
OFF-PA-10003129,Tops White Computer Printout Paper,Office Supplies,48.91
FUR-IKE-10002509,"Ikea 3-Shelf Cabinet, Metal",Furniture,141.9
TEC-MA-10002660,"Epson Phone, White",Technology,71.442
TEC-ENE-10003873,"Enermax Numeric Keypad, Bluetooth",Technology,57.33
OFF-ST-10002159,"Fellowes Lockers, Wire Frame",Office Supplies,206.4
OFF-SU-10000102,"Stiletto Box Cutter, Easy Grip",Office Supplies,37.59
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,180.98
OFF-PA-10001327,"SanDisk Cards & Envelopes, Recycled",Office Supplies,25.6149
TEC-BEL-10001189,"Belkin Router, Erganomic",Technology,102.624
OFF-FEL-10004016,"Fellowes Shelving, Blue",Office Supplies,52.056
OFF-SU-10000079,"Fiskars Trimmer, Serrated",Office Supplies,39.0
OFF-BI-10004146,"Acco Binding Machine, Recycled",Office Supplies,13.72
OFF-SU-10002337,"Elite Trimmer, High Speed",Office Supplies,41.67
OFF-AP-10000490,"Hamilton Beach Coffee Grinder, Silver",Office Supplies,36.8985
OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,119.31
OFF-PA-10000312,Xerox 1955,Office Supplies,18.272
OFF-ST-10003153,"Tenex File Cart, Single Width",Office Supplies,67.305
OFF-ST-10003656,Safco Industrial Wire Shelving,Office Supplies,76.792
FUR-HON-10000029,"Hon Bag Chairs, Black",Furniture,42.72
OFF-PA-10003365,"Eaton Cards & Envelopes, Multicolor",Office Supplies,24.848
FUR-CH-10000488,"SAFCO Steel Folding Chair, Black",Furniture,33.312
TEC-PH-10001619,"Cisco Signal Booster, Full Size",Technology,127.0896
FUR-BO-10003078,"Safco Corner Shelving, Traditional",Furniture,89.676
OFF-ST-10000585,Economy Rollaway Files,Office Supplies,132.16
OFF-KIT-10001245,"KitchenAid Blender, Black",Office Supplies,96.99
TEC-PH-10004970,"Nokia Headset, Full Size",Technology,49.6
FUR-FU-10004462,"Advantus Stacking Tray, Black",Furniture,26.43
TEC-STA-10004927,"StarTech Receipt Printer, Wireless",Technology,110.58
FUR-BO-10001067,"Bush Stackable Bookrack, Pine",Furniture,49.944
TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,Technology,180.688
FUR-BO-10002346,"Dania Stackable Bookrack, Mobile",Furniture,48.636
TEC-AC-10004508,"SanDisk Numeric Keypad, Bluetooth",Technology,55.35
TEC-CIS-10003439,"Cisco Headset, VoIP",Technology,88.53
TEC-CO-10001087,"Hewlett Ink, Laser",Technology,98.92176
OFF-PA-10004296,"Enermax Note Cards, Premium",Office Supplies,7.976
FUR-FU-10002709,"Advantus Clock, Erganomic",Furniture,35.007
FUR-FU-10003662,"Tenex Door Stop, Erganomic",Furniture,42.51
OFF-EN-10002911,"Ames Manila Envelope, with clear poly window",Office Supplies,16.938
FUR-FU-10002829,"Deflect-O Photo Frame, Black",Furniture,34.6
OFF-PA-10001258,"Green Bar Cards & Envelopes, Multicolor",Office Supplies,49.8
FUR-CH-10001784,"SAFCO Steel Folding Chair, Set of Two",Furniture,35.184
OFF-AP-10001067,"Hoover Blender, Silver",Office Supplies,64.78
OFF-ELI-10001057,"Elite Trimmer, Serrated",Office Supplies,38.37
FUR-IKE-10004815,"Ikea Stackable Bookrack, Mobile",Furniture,50.04
OFF-EN-10003550,"Ames Mailers, Set of 50",Office Supplies,35.85
OFF-LA-10004280,"Harbour Creations Legal Exhibit Labels, Alphabetical",Office Supplies,10.77
OFF-ST-10003953,"Smead File Cart, Industrial",Office Supplies,64.2
TEC-AC-10002255,"Memorex Keyboard, Erganomic",Technology,69.15
FUR-CH-10002117,"Hon Steel Folding Chair, Red",Furniture,59.4366
TEC-AC-10001406,"Enermax Memory Card, Programmable",Technology,115.89
OFF-SU-10004299,"Stiletto Trimmer, High Speed",Office Supplies,42.75
OFF-SU-10004249,"Stiletto Shears, High Speed",Office Supplies,28.854
TEC-KON-10001519,"Konica Calculator, White",Technology,50.04
OFF-EN-10002924,"GlobeWeis Interoffice Envelope, Security-Tint",Office Supplies,50.22
TEC-AC-10001341,"Enermax Memory Card, USB",Technology,45.84
OFF-AP-10002531,"Cuisinart Blender, Red",Office Supplies,35.728
TEC-PH-10004152,"Apple Headset, VoIP",Technology,62.3475
FUR-TA-10004757,"Barricks Training Table, with Bottom Storage",Furniture,136.869
OFF-ST-10003203,"Eldon Lockers, Wire Frame",Office Supplies,196.98
FUR-FU-10001194,"Rubbermaid Light Bulb, Duo Pack",Furniture,18.9
FUR-FU-10002094,"Rubbermaid Photo Frame, Erganomic",Furniture,50.37
TEC-AC-10004334,"Belkin Mouse, Programmable",Technology,25.326
FUR-CH-10002752,"Harbour Creations Bag Chairs, Set of Two",Furniture,31.935
FUR-CH-10002970,"Harbour Creations Chairmat, Black",Furniture,27.828
FUR-CH-10001414,"Hon Chairmat, Red",Furniture,55.53
FUR-FU-10003546,"Advantus Clock, Durable",Furniture,48.42
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Furniture,102.438
OFF-LA-10001541,"Avery Removable Labels, 5000 Label Set",Office Supplies,11.13
TEC-PH-10002332,"Motorola Audio Dock, VoIP",Technology,115.64
TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,Technology,29.997
FUR-OFF-10003019,"Office Star Steel Folding Chair, Adjustable",Furniture,94.2
FUR-BO-10000883,"Dania Corner Shelving, Mobile",Furniture,78.4917
TEC-PH-10002387,"Motorola Signal Booster, Cordless",Technology,38.928
FUR-BO-10004238,"Ikea Corner Shelving, Pine",Furniture,33.176
TEC-PH-10003963,"Apple Signal Booster, Full Size",Technology,68.97
OFF-ST-10004996,"Tenex Trays, Blue",Office Supplies,48.789
OFF-PA-10004694,"Green Bar Cards & Envelopes, 8.5 x 11",Office Supplies,52.53
FUR-FU-10002069,"Advantus Door Stop, Durable",Furniture,37.854
FUR-FU-10002722,"Tenex Photo Frame, Erganomic",Furniture,50.46
FUR-CH-10001756,"Novimex Bag Chairs, Adjustable",Furniture,35.3685
TEC-PH-10004618,"Motorola Signal Booster, Cordless",Technology,121.1634
FUR-RUB-10003518,"Rubbermaid Door Stop, Erganomic",Furniture,42.42
TEC-AC-10001688,"Enermax Keyboard, Programmable",Technology,45.312
OFF-ST-10002371,"Rogers File Cart, Industrial",Office Supplies,94.4
TEC-PH-10001163,"Motorola Speaker Phone, Cordless",Technology,132.63
OFF-SU-10004452,"Elite Ruler, Steel",Office Supplies,13.2
OFF-SU-10001407,"Fiskars Trimmer, Easy Grip",Office Supplies,43.92
TEC-PH-10001535,"Nokia Speaker Phone, Cordless",Technology,104.58
TEC-MOT-10001927,"Motorola Speaker Phone, VoIP",Technology,116.883
OFF-SAN-10001546,"SanDisk Computer Printout Paper, Recycled",Office Supplies,29.7
TEC-BEL-10003875,"Belkin Memory Card, Programmable",Technology,116.31
OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,Office Supplies,37.74
TEC-PH-10000693,"Apple Speaker Phone, with Caller ID",Technology,82.2
TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,31.992
TEC-BEL-10002207,"Belkin Memory Card, USB",Technology,34.506
OFF-AR-10000227,"BIC Sketch Pad, Fluorescent",Office Supplies,19.968
TEC-PH-10001937,"Nokia Audio Dock, Full Size",Technology,84.015
OFF-AP-10002497,"Hamilton Beach Coffee Grinder, White",Office Supplies,36.72
FUR-CH-10004751,"Hon Steel Folding Chair, Black",Furniture,47.394
TEC-PH-10004437,"Cisco Speaker Phone, with Caller ID",Technology,55.392
FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Furniture,27.984
FUR-CH-10000343,"Hon Executive Leather Armchair, Black",Furniture,304.76
FUR-BO-10001276,"Safco Floating Shelf Set, Mobile",Furniture,53.136
TEC-MA-10002039,"Panasonic Calculator, Wireless",Technology,45.252
OFF-AR-10001208,"Binney & Smith Canvas, Water Color",Office Supplies,54.54
OFF-SU-10004771,"Elite Ruler, Easy Grip",Office Supplies,10.28
OFF-ST-10002175,"Fellowes Lockers, Single Width",Office Supplies,186.624
OFF-SU-10004802,"Stiletto Shears, Serrated",Office Supplies,26.874
OFF-BRE-10004933,"Breville Toaster, Silver",Office Supplies,77.46
TEC-AC-10002996,"Enermax Mouse, Erganomic",Technology,20.193
OFF-EN-10000051,"GlobeWeis Manila Envelope, with clear poly window",Office Supplies,30.93
OFF-FA-10001419,"Stockwell Rubber Bands, 12 Pack",Office Supplies,9.576
OFF-PA-10000565,Staples,Office Supplies,55.98
OFF-AR-10002583,"BIC Markers, Fluorescent",Office Supplies,11.076
FUR-BO-10001721,"Bush Corner Shelving, Mobile",Furniture,50.604
TEC-MA-10002864,"Okidata Calculator, White",Technology,25.35
TEC-LOG-10001137,"Logitech Keyboard, Bluetooth",Technology,72.45
TEC-MA-10003366,"Epson Card Printer, White",Technology,112.24
FUR-BO-10004947,"Safco Stackable Bookrack, Pine",Furniture,75.165
OFF-SME-10000746,"Smead Lockers, Industrial",Office Supplies,59.67
OFF-SU-10000153,"Acme Shears, High Speed",Office Supplies,33.28
FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,54.2
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,90.48
OFF-SU-10000776,"Elite Letter Opener, Steel",Office Supplies,24.0
OFF-BI-10002562,"Ibico Binding Machine, Durable",Office Supplies,43.9236
OFF-ST-10000704,"Rogers File Cart, Blue",Office Supplies,140.67
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Office Supplies,64.65
FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,91.275
TEC-MA-10003558,"Panasonic Calculator, Durable",Technology,30.24
FUR-FU-10000889,"Rubbermaid Clock, Black",Furniture,36.6168
TEC-AC-10004108,"Memorex Router, USB",Technology,147.852
OFF-LA-10004916,"Harbour Creations Shipping Labels, Laser Printer Compatible",Office Supplies,11.46
FUR-CH-10002793,"Office Star Bag Chairs, Adjustable",Furniture,57.93
TEC-HP -10002221,"HP Ink, High-Speed",Technology,126.9
TEC-MEM-10002280,"Memorex Flash Drive, Erganomic",Technology,27.21
FUR-NOV-10000323,"Novimex Executive Leather Armchair, Adjustable",Furniture,138.132
TEC-APP-10003588,"Apple Signal Booster, with Caller ID",Technology,54.66
OFF-AP-10000228,"Cuisinart Blender, White",Office Supplies,58.617
TEC-CO-10000011,"HP Personal Copier, High-Speed",Technology,61.245
FUR-CH-10000117,"Novimex Steel Folding Chair, Black",Furniture,79.8
OFF-STI-10002262,"Stiletto Box Cutter, High Speed",Office Supplies,35.97
FUR-DEF-10001359,"Deflect-O Frame, Erganomic",Furniture,108.66
TEC-AC-10001311,"Belkin Keyboard, Erganomic",Technology,54.46
FUR-BO-10002423,"Safco Floating Shelf Set, Mobile",Furniture,179.334
OFF-STO-10001693,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,13.89
TEC-CO-10003702,"Brother Ink, Digital",Technology,73.47
FUR-CH-10002626,"Hon Steel Folding Chair, Adjustable",Furniture,75.519
TEC-PH-10001708,"Cisco Audio Dock, with Caller ID",Technology,109.242
TEC-MA-10002413,"Panasonic Card Printer, Durable",Technology,147.849
OFF-EN-10001044,"Kraft Manila Envelope, Set of 50",Office Supplies,15.894
OFF-EN-10003512,"Jiffy Peel and Seal, Recycled",Office Supplies,18.81
FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,54.74
TEC-SHA-10000306,"Sharp Copy Machine, Color",Technology,237.6
FUR-CH-10001831,"Novimex Rocking Chair, Set of Two",Furniture,120.312
TEC-CO-10001472,"Sharp Copy Machine, Laser",Technology,155.376
TEC-MA-10000755,"Panasonic Phone, Durable",Technology,16.992
TEC-MA-10003886,"Panasonic Phone, Wireless",Technology,56.56
TEC-KON-10002052,"Konica Inkjet, Wireless",Technology,94.032
OFF-AP-10000569,"KitchenAid Coffee Grinder, Black",Office Supplies,46.6
FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,119.833
OFF-ROG-10002132,"Rogers Lockers, Industrial",Office Supplies,63.63
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,Technology,49.56
TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,79.99
OFF-HOO-10000318,"Hoover Microwave, Silver",Office Supplies,92.817
TEC-OKI-10002547,"Okidata Phone, Durable",Technology,26.091
FUR-CH-10001278,"SAFCO Chairmat, Black",Furniture,57.39
FUR-FU-10000267,"Advantus Clock, Durable",Furniture,33.894
OFF-PA-10000579,"Xerox Computer Printout Paper, Recycled",Office Supplies,23.625
OFF-EN-10003729,"Kraft Manila Envelope, Recycled",Office Supplies,15.174
FUR-BO-10004467,Bestar Classic Bookcase,Furniture,67.9932
FUR-DAN-10004745,"Dania Corner Shelving, Traditional",Furniture,122.07
OFF-AP-10000528,"Breville Blender, Black",Office Supplies,35.868
TEC-AC-10003750,"Memorex Memory Card, Erganomic",Technology,50.04
TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,63.992
TEC-BRO-10000773,"Brother Personal Copier, High-Speed",Technology,56.436
OFF-BI-10000590,"Wilson Jones Binding Machine, Clear",Office Supplies,48.42
FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,41.32
FUR-BUS-10003055,"Bush Stackable Bookrack, Pine",Furniture,124.86
OFF-SU-10001808,"Elite Shears, High Speed",Office Supplies,47.01
TEC-PH-10002565,"Apple Audio Dock, with Caller ID",Technology,166.89
FUR-BO-10001147,"Bush Floating Shelf Set, Metal",Furniture,153.657
TEC-PH-10003556,"Samsung Speaker Phone, VoIP",Technology,123.33
FUR-BO-10001598,"Bush Corner Shelving, Pine",Furniture,125.34
TEC-CO-10001352,"HP Ink, Digital",Technology,115.506
TEC-SAM-10000345,"Samsung Audio Dock, with Caller ID",Technology,166.83
OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Office Supplies,142.776
FUR-HAR-10001089,"Harbour Creations Rocking Chair, Black",Furniture,57.864
TEC-SHA-10000052,"Sharp Copy Machine, Color",Technology,72.252
TEC-MOT-10002260,"Motorola Office Telephone, Cordless",Technology,74.61
TEC-CO-10002759,"HP Copy Machine, Laser",Technology,129.45156
FUR-TA-10003539,"Bevis Wood Table, Fully Assembled",Furniture,142.688
OFF-SU-10004888,"Stiletto Shears, Steel",Office Supplies,47.49
OFF-AP-10003318,"Breville Blender, Black",Office Supplies,44.835
FUR-FU-10004074,"Advantus Stacking Tray, Erganomic",Furniture,18.7425
OFF-PA-10001850,"Eaton Note Cards, Premium",Office Supplies,22.0614
OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,23.65
TEC-MA-10000753,"Epson Printer, Red",Technology,233.793
TEC-PH-10002907,"Motorola Headset, VoIP",Technology,47.898
FUR-FU-10000905,"Eldon Door Stop, Erganomic",Furniture,48.78
OFF-EN-10003615,"GlobeWeis Interoffice Envelope, with clear poly window",Office Supplies,46.224
FUR-FU-10002525,"Deflect-O Door Stop, Erganomic",Furniture,34.056
FUR-BO-10000807,"Sauder Floating Shelf Set, Mobile",Furniture,118.26
OFF-SU-10001337,"Fiskars Box Cutter, Easy Grip",Office Supplies,37.14
FUR-FU-10003664,"Tenex Frame, Erganomic",Furniture,108.6
OFF-SU-10000997,"Fiskars Shears, Easy Grip",Office Supplies,49.26
TEC-PH-10001640,"Motorola Office Telephone, Full Size",Technology,73.05
OFF-PA-10003517,"Enermax Note Cards, Premium",Office Supplies,11.4
FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,70.56
FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,30.93
OFF-PA-10003625,Xerox 1979,Office Supplies,24.784
OFF-ENE-10002470,"Enermax Cards & Envelopes, 8.5 x 11",Office Supplies,51.24
FUR-FU-10002655,"Deflect-O Door Stop, Black",Furniture,43.95
OFF-FA-10000179,"Advantus Paper Clips, Metal",Office Supplies,13.38
TEC-PH-10002138,"Apple Audio Dock, Cordless",Technology,152.766
TEC-PH-10002789,LG Exalt,Technology,124.792
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,77.598
OFF-PA-10001758,"Enermax Note Cards, Premium",Office Supplies,28.5
TEC-AC-10002158,"Enermax Memory Card, Erganomic",Technology,112.2
OFF-EN-10000898,"Ames Interoffice Envelope, Security-Tint",Office Supplies,28.512
FUR-BUS-10004121,"Bush 3-Shelf Cabinet, Mobile",Furniture,43.767
TEC-CO-10000534,"Sharp Copy Machine, Color",Technology,160.23888
OFF-EN-10004057,"Jiffy Manila Envelope, Recycled",Office Supplies,9.924
TEC-PH-10004348,OtterBox Defender Series Case - iPhone 5c,Technology,29.584
